"city","station_name","station_id","year","month","day","mean_temp","lat","lon"
"Halifax","ST MARGARET'S BAY",6456,1987,7,1,19.5,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1988,7,1,12,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1989,7,1,16.3,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1990,7,1,18,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1991,7,1,16.5,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1992,7,1,18,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1993,7,1,15,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1994,7,1,17.5,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1995,7,1,14.3,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1996,7,1,17.8,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1997,7,1,18.8,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1998,7,1,18.5,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1999,7,1,16.5,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,2000,7,1,18.8,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,2001,7,1,20.3,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,2002,7,1,13.5,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,2003,7,1,21.5,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,2004,7,1,17,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,2005,7,1,19,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,2008,7,1,19,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,2009,7,1,20,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,2011,7,1,19.5,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,2012,7,1,21.5,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,2013,7,1,17.5,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,2014,7,1,21.5,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,2015,7,1,21,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,2016,7,1,18.5,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,2017,7,1,15,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,2018,7,1,22.8,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,2019,7,1,15.5,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,2020,7,1,22.5,44.7,-63.9
"Halifax","POCKWOCK LAKE",6435,2022,7,1,18.5,44.77,-63.83
"Halifax","POCKWOCK LAKE",6435,2023,7,1,19.8,44.77,-63.83
"Halifax","POCKWOCK LAKE",6435,2024,7,1,18,44.77,-63.83
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1949,7,1,20.3,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1950,7,1,15.9,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1951,7,1,15.3,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1952,7,1,22.3,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1953,7,1,20.3,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1954,7,1,10.6,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1955,7,1,19.2,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1956,7,1,15,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1957,7,1,20,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1958,7,1,20,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1959,7,1,18.1,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1960,7,1,17.3,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1961,7,1,19.2,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1962,7,1,22.8,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1963,7,1,18.6,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1964,7,1,18.6,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1965,7,1,16.4,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1966,7,1,21.7,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1967,7,1,15.6,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1968,7,1,12.2,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1969,7,1,14.2,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1970,7,1,20.3,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1971,7,1,16.4,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1972,7,1,12.5,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1973,7,1,21.7,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1974,7,1,22.5,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1975,7,1,21.1,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1976,7,1,18.4,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1977,7,1,16.2,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1978,7,1,23.8,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1979,7,1,22,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1980,7,1,15.4,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1981,7,1,23.1,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1982,7,1,18.6,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1983,7,1,17.9,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1984,7,1,18,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1985,7,1,17.5,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1986,7,1,19.2,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1987,7,1,18,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1988,7,1,21.2,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1989,7,1,25,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1990,7,1,22.8,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1991,7,1,18.8,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1992,7,1,13,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1993,7,1,18.4,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1994,7,1,15.4,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1995,7,1,14.7,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1996,7,1,20.6,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1997,7,1,15.7,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1998,7,1,19.3,49.92,-97.23
"Winnipeg","WINNIPEG RICHARDSON INT'L A",3698,1999,7,1,14.1,49.92,-97.23
"Winnipeg","WINNIPEG THE FORKS",28051,2000,7,1,18.7,49.89,-97.13
"Winnipeg","WINNIPEG THE FORKS",28051,2001,7,1,14.3,49.89,-97.13
"Winnipeg","WINNIPEG THE FORKS",28051,2002,7,1,22.4,49.89,-97.13
"Winnipeg","WINNIPEG THE FORKS",28051,2003,7,1,24.6,49.89,-97.13
"Winnipeg","WINNIPEG THE FORKS",28051,2004,7,1,17.8,49.89,-97.13
"Winnipeg","WINNIPEG THE FORKS",28051,2005,7,1,18.7,49.89,-97.13
"Winnipeg","WINNIPEG THE FORKS",28051,2006,7,1,23.8,49.89,-97.13
"Winnipeg","WINNIPEG THE FORKS",28051,2007,7,1,20.4,49.89,-97.13
"Winnipeg","WINNIPEG THE FORKS",28051,2008,7,1,23.5,49.89,-97.13
"Winnipeg","WINNIPEG THE FORKS",28051,2009,7,1,17.2,49.89,-97.13
"Winnipeg","WINNIPEG THE FORKS",28051,2010,7,1,24.7,49.89,-97.13
"Winnipeg","WINNIPEG THE FORKS",28051,2011,7,1,25.2,49.89,-97.13
"Winnipeg","WINNIPEG THE FORKS",28051,2012,7,1,25.3,49.89,-97.13
"Winnipeg","WINNIPEG THE FORKS",28051,2013,7,1,22.9,49.89,-97.13
"Winnipeg","WINNIPEG THE FORKS",28051,2014,7,1,14.3,49.89,-97.13
"Winnipeg","WINNIPEG THE FORKS",28051,2015,7,1,20.6,49.89,-97.13
"Winnipeg","WINNIPEG THE FORKS",28051,2016,7,1,16.6,49.89,-97.13
"Winnipeg","WINNIPEG THE FORKS",28051,2017,7,1,17.3,49.89,-97.13
"Winnipeg","WINNIPEG THE FORKS",28051,2018,7,1,21,49.89,-97.13
"Winnipeg","WINNIPEG THE FORKS",28051,2019,7,1,23.2,49.89,-97.13
"Winnipeg","WINNIPEG THE FORKS",28051,2020,7,1,23.8,49.89,-97.13
"Winnipeg","WINNIPEG THE FORKS",28051,2021,7,1,24.6,49.89,-97.13
"Winnipeg","WINNIPEG THE FORKS",28051,2022,7,1,17.3,49.89,-97.13
"Winnipeg","WINNIPEG THE FORKS",28051,2023,7,1,23.9,49.89,-97.13
"Winnipeg","WINNIPEG THE FORKS",28051,2024,7,1,16.7,49.89,-97.13
"Yellowknife","YELLOWKNIFE A",1706,1949,7,1,12.2,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1950,7,1,16.1,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1951,7,1,16.2,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1952,7,1,12.2,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1953,7,1,19.2,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1954,7,1,21.7,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1955,7,1,20,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1956,7,1,17.5,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1957,7,1,18.1,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1958,7,1,13.3,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1959,7,1,14.5,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1960,7,1,17,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1961,7,1,17.5,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1962,7,1,13.9,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1963,7,1,18.1,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1964,7,1,15.9,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1965,7,1,17.8,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1966,7,1,15.6,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1967,7,1,12.8,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1968,7,1,15.6,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1969,7,1,12.8,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1970,7,1,17.8,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1971,7,1,17,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1972,7,1,9.7,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1973,7,1,12,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1974,7,1,8.6,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1975,7,1,21.4,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1976,7,1,20.3,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1977,7,1,12,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1978,7,1,15.6,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1979,7,1,24.9,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1980,7,1,16.8,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1981,7,1,17.7,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1982,7,1,18.5,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1983,7,1,21.3,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1984,7,1,13.6,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1985,7,1,20.6,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1986,7,1,16.7,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1987,7,1,15.9,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1988,7,1,16.3,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1989,7,1,15.6,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1990,7,1,12.7,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1991,7,1,20.1,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1992,7,1,15.4,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1993,7,1,17.5,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1994,7,1,18.2,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1995,7,1,12.2,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1996,7,1,18,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1997,7,1,13.1,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1998,7,1,16.6,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,1999,7,1,14.3,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,2000,7,1,19,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,2001,7,1,17,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,2002,7,1,18.2,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,2003,7,1,16.7,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,2004,7,1,15.4,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,2005,7,1,17.7,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,2006,7,1,15.8,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,2007,7,1,18.6,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,2008,7,1,15.7,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,2009,7,1,13.4,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,2010,7,1,12.7,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,2011,7,1,14.1,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",1706,2012,7,1,18.4,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",51058,2014,7,1,18.1,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",51058,2015,7,1,20.4,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",51058,2016,7,1,24.3,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",51058,2017,7,1,17,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",51058,2018,7,1,16.3,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",51058,2019,7,1,9,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",51058,2020,7,1,20.1,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",51058,2021,7,1,19.4,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",51058,2022,7,1,15.7,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",51058,2023,7,1,17.1,62.46,-114.44
"Yellowknife","YELLOWKNIFE A",51058,2024,7,1,22.1,62.46,-114.44
"Whitehorse","WHITEHORSE A",1617,1949,7,1,10.9,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1950,7,1,13.4,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1951,7,1,16.4,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1952,7,1,12.3,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1953,7,1,9.2,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1954,7,1,13.9,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1955,7,1,11.7,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1956,7,1,17.5,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1957,7,1,14.8,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1958,7,1,17.8,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1959,7,1,14.2,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1960,7,1,10.6,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1961,7,1,14.5,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1962,7,1,9.2,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1963,7,1,17.2,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1964,7,1,10.3,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1965,7,1,12.5,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1966,7,1,14.5,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1967,7,1,10.9,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1968,7,1,15.9,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1969,7,1,12.3,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1970,7,1,14.5,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1971,7,1,11.2,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1972,7,1,12.5,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1973,7,1,11.2,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1974,7,1,9.2,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1975,7,1,13.9,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1976,7,1,13.4,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1977,7,1,9.3,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1978,7,1,11,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1979,7,1,14.1,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1980,7,1,11.6,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1981,7,1,9.7,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1982,7,1,16.6,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1983,7,1,15.4,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1984,7,1,9.8,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1985,7,1,16.4,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1986,7,1,12.9,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1987,7,1,18.8,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1988,7,1,9.8,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1989,7,1,14.2,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1990,7,1,16.1,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1991,7,1,15,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1992,7,1,20.4,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1993,7,1,13.5,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1994,7,1,14.7,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1995,7,1,15.6,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1998,7,1,21.9,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,1999,7,1,14.4,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,2000,7,1,10.6,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,2001,7,1,14.4,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,2002,7,1,14.7,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,2003,7,1,16.2,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,2004,7,1,15.8,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,2005,7,1,16.5,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,2006,7,1,13.6,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,2007,7,1,11.8,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,2008,7,1,15.2,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,2009,7,1,15.2,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,2010,7,1,10.2,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,2011,7,1,12.4,60.71,-135.07
"Whitehorse","WHITEHORSE A",1617,2012,7,1,7.9,60.71,-135.07
"Whitehorse","WHITEHORSE A",50842,2013,7,1,16.4,60.71,-135.07
"Whitehorse","WHITEHORSE A",50842,2014,7,1,14.3,60.71,-135.07
"Whitehorse","WHITEHORSE A",50842,2015,7,1,13.3,60.71,-135.07
"Whitehorse","WHITEHORSE A",50842,2016,7,1,11.9,60.71,-135.07
"Whitehorse","WHITEHORSE A",50842,2017,7,1,11.8,60.71,-135.07
"Whitehorse","WHITEHORSE A",50842,2018,7,1,11.6,60.71,-135.07
"Whitehorse","WHITEHORSE A",50842,2019,7,1,20.9,60.71,-135.07
"Whitehorse","WHITEHORSE A",50842,2020,7,1,15.3,60.71,-135.07
"Whitehorse","WHITEHORSE A",50842,2021,7,1,18.6,60.71,-135.07
"Whitehorse","WHITEHORSE A",50842,2022,7,1,18.8,60.71,-135.07
"Whitehorse","WHITEHORSE A",50842,2023,7,1,10.5,60.71,-135.07
"Regina","REGINA INT'L A",3002,1949,7,1,18.7,50.43,-104.67
"Regina","REGINA INT'L A",3002,1950,7,1,17,50.43,-104.67
"Regina","REGINA INT'L A",3002,1951,7,1,14.2,50.43,-104.67
"Regina","REGINA INT'L A",3002,1952,7,1,17.5,50.43,-104.67
"Regina","REGINA INT'L A",3002,1953,7,1,17.2,50.43,-104.67
"Regina","REGINA INT'L A",3002,1954,7,1,10.6,50.43,-104.67
"Regina","REGINA INT'L A",3002,1955,7,1,15.6,50.43,-104.67
"Regina","REGINA INT'L A",3002,1956,7,1,14.7,50.43,-104.67
"Regina","REGINA INT'L A",3002,1957,7,1,19.8,50.43,-104.67
"Regina","REGINA INT'L A",3002,1958,7,1,21.4,50.43,-104.67
"Regina","REGINA INT'L A",3002,1959,7,1,17.2,50.43,-104.67
"Regina","REGINA INT'L A",3002,1960,7,1,18.9,50.43,-104.67
"Regina","REGINA INT'L A",3002,1961,7,1,15.3,50.43,-104.67
"Regina","REGINA INT'L A",3002,1962,7,1,19.5,50.43,-104.67
"Regina","REGINA INT'L A",3002,1963,7,1,15.9,50.43,-104.67
"Regina","REGINA INT'L A",3002,1964,7,1,17.3,50.43,-104.67
"Regina","REGINA INT'L A",3002,1965,7,1,16.4,50.43,-104.67
"Regina","REGINA INT'L A",3002,1966,7,1,18.1,50.43,-104.67
"Regina","REGINA INT'L A",3002,1967,7,1,11.2,50.43,-104.67
"Regina","REGINA INT'L A",3002,1968,7,1,12,50.43,-104.67
"Regina","REGINA INT'L A",3002,1969,7,1,12.8,50.43,-104.67
"Regina","REGINA INT'L A",3002,1970,7,1,13.1,50.43,-104.67
"Regina","REGINA INT'L A",3002,1971,7,1,15.6,50.43,-104.67
"Regina","REGINA INT'L A",3002,1972,7,1,12.2,50.43,-104.67
"Regina","REGINA INT'L A",3002,1973,7,1,15,50.43,-104.67
"Regina","REGINA INT'L A",3002,1974,7,1,18.1,50.43,-104.67
"Regina","REGINA INT'L A",3002,1975,7,1,21.4,50.43,-104.67
"Regina","REGINA INT'L A",3002,1976,7,1,20.6,50.43,-104.67
"Regina","REGINA INT'L A",3002,1977,7,1,15.9,50.43,-104.67
"Regina","REGINA INT'L A",3002,1978,7,1,23.1,50.43,-104.67
"Regina","REGINA INT'L A",3002,1979,7,1,21.4,50.43,-104.67
"Regina","REGINA INT'L A",3002,1980,7,1,14,50.43,-104.67
"Regina","REGINA INT'L A",3002,1981,7,1,22.1,50.43,-104.67
"Regina","REGINA INT'L A",3002,1982,7,1,21.3,50.43,-104.67
"Regina","REGINA INT'L A",3002,1983,7,1,18.3,50.43,-104.67
"Regina","REGINA INT'L A",3002,1984,7,1,15.9,50.43,-104.67
"Regina","REGINA INT'L A",3002,1985,7,1,17.6,50.43,-104.67
"Regina","REGINA INT'L A",3002,1986,7,1,17,50.43,-104.67
"Regina","REGINA INT'L A",3002,1987,7,1,14.8,50.43,-104.67
"Regina","REGINA INT'L A",3002,1988,7,1,19.6,50.43,-104.67
"Regina","REGINA INT'L A",3002,1989,7,1,24.4,50.43,-104.67
"Regina","REGINA INT'L A",3002,1990,7,1,24,50.43,-104.67
"Regina","REGINA INT'L A",3002,1991,7,1,15.2,50.43,-104.67
"Regina","REGINA INT'L A",3002,1992,7,1,10.7,50.43,-104.67
"Regina","REGINA INT'L A",3002,1993,7,1,15.1,50.43,-104.67
"Regina","REGINA INT'L A",3002,1994,7,1,14.8,50.43,-104.67
"Regina","REGINA INT'L A",3002,1995,7,1,16.7,50.43,-104.67
"Regina","REGINA INT'L A",3002,1996,7,1,19,50.43,-104.67
"Regina","REGINA INT'L A",3002,1997,7,1,11.7,50.43,-104.67
"Regina","REGINA INT'L A",3002,1998,7,1,20.2,50.43,-104.67
"Regina","REGINA INT'L A",3002,1999,7,1,14.2,50.43,-104.67
"Regina","REGINA RCS",28011,2000,7,1,19.4,50.43,-104.67
"Regina","REGINA RCS",28011,2001,7,1,14.2,50.43,-104.67
"Regina","REGINA RCS",28011,2002,7,1,16.5,50.43,-104.67
"Regina","REGINA RCS",28011,2003,7,1,23.8,50.43,-104.67
"Regina","REGINA RCS",28011,2004,7,1,16.3,50.43,-104.67
"Regina","REGINA RCS",28011,2005,7,1,19.7,50.43,-104.67
"Regina","REGINA RCS",28011,2006,7,1,17.9,50.43,-104.67
"Regina","REGINA RCS",28011,2007,7,1,20.3,50.43,-104.67
"Regina","REGINA RCS",28011,2008,7,1,21.4,50.43,-104.67
"Regina","REGINA RCS",28011,2009,7,1,18.3,50.43,-104.67
"Regina","REGINA RCS",28011,2010,7,1,23.1,50.43,-104.67
"Regina","REGINA RCS",28011,2011,7,1,16.2,50.43,-104.67
"Regina","REGINA RCS",28011,2012,7,1,20.6,50.43,-104.67
"Regina","REGINA RCS",28011,2013,7,1,23,50.43,-104.67
"Regina","REGINA RCS",28011,2014,7,1,15.9,50.43,-104.67
"Regina","REGINA RCS",28011,2015,7,1,17,50.43,-104.67
"Regina","REGINA RCS",28011,2016,7,1,16.8,50.43,-104.67
"Regina","REGINA RCS",28011,2017,7,1,17.5,50.43,-104.67
"Regina","REGINA RCS",28011,2019,7,1,18.2,50.43,-104.67
"Regina","REGINA RCS",28011,2020,7,1,19.2,50.43,-104.67
